FLWheelSpdPulse,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fx_by_acc,Fx_by_tyre,GasPdlPsnRaw,LongAcc,MCU_MotorSpeed,MCU_Torque,RLWheelSpdPulse,RRWheelSpdPulse,VCU2MCU_MotorTorque_cmd,VehSpd,WhlSpdFL,WhlSpdFL_ang_acc,WhlSpdFR,WhlSpdFR_ang_acc,WhlSpdRL,WhlSpdRL_ang_acc,WhlSpdRR,WhlSpdRR_ang_acc,time
1955.0178757056765,-173.69960180307916,-213.93535029496078,2412.0786894075254,2391.014131396502,4733.4,4415.4578687059875,99.6061,0.20999999999999996,1325.1420016320262,183.2258340133443,1266.0178757056765,1710.0178757056765,295.0,14.85,14.626763044513211,5.9522700472461665,14.742789133539636,16.681802978414595,15.075449603590307,5.5800396409692254,15.019649207180613,11.197255110575455,3.43
1957.0160672685263,-213.3913488240463,-190.9865464034689,2368.720737058005,2347.935741438044,4733.4,4312.278583268533,99.6061,0.20999999999999996,1346.4197806589746,178.93397026287622,1268.0160672685263,1712.0160672685263,295.0,14.86304862437906,14.686285744985673,16.88889764644248,14.909607163323782,10.914283667621838,15.13125,0.090317345413915,15.131621758286368,5.632982844070256,3.44
1959.0057777252864,-210.32282223927007,-149.21060369920974,2264.5800698718704,2285.239886796959,4721.2805659848655,4190.286530730349,99.6061,0.20946231437377397,1355.7841460283375,174.6947736980929,1270.0057777252864,1714.0057777252864,295.0,15.01875,14.855174721450098,16.418464099297836,15.01875,0.12187248861508237,15.132153173454139,11.018569026713898,15.18795158672707,5.50928451335686,3.45
1960.987260659029,-171.43481130658955,-192.96522598666564,2329.8437179300827,2372.1191057787996,4507.999999999999,4337.562786415627,99.6061,0.19999999999999996,1358.6491487022608,180.59659480904352,1271.987260659029,1715.987260659029,295.0,15.028691521606817,15.019359362443076,5.564063755692494,15.019968724886152,11.305507670379455,15.242338863721278,17.06323368215017,15.243044431860639,5.789796922492307,3.46
1962.96772637714,-151.37427025285712,-171.17070768898705,2380.978070211141,2360.0610204146847,4520.327846717764,4418.494112683981,99.6061,0.20054693197505608,1360.6851915163027,181.15740424184867,1273.96772637714,1717.96772637714,295.0,15.1875,15.075000000000001,0.1685698580374151,15.133023801589946,5.447619841005391,15.41297120054278,5.655537334325622,15.300942401085562,11.23341728004732,3.47
1964.9471286824999,-173.68533179893356,-152.54574861926721,2381.7780558773597,2381.7780558773597,4733.4,4437.325031336519,99.6061,0.20999999999999996,1359.38768825267,182.61231174733015,1275.9471286824999,1719.9471286824999,295.0,15.200574757420773,15.076685698580375,5.9988062598080205,15.1875,0.36158407856365926,15.469526573886036,11.222646274330828,15.413276573886035,11.222646274330828,3.48
1966.9405461339466,-212.99949975769832,-192.58371990500535,2346.287920831297,2346.202981592065,4733.4,4286.907682760658,99.6061,0.20999999999999996,1366.5340776188211,178.81440132287713,1277.9405461339466,1721.9405461339466,295.0,15.356250000000001,15.136673761178455,16.794215592173067,15.191115840785637,11.35000763145495,15.581753036629344,5.597346800860947,15.525503036629344,5.619997264656185,3.49
1968.949889815081,-210.70644293411937,-211.93531924074108,2333.960613405748,2313.1265972284646,4721.894763833305,4224.4454484593525,99.6061,0.20948956361283516,1373.7634623426102,178.0,1279.949889815081,1723.949889815081,295.0,15.368984476067272,15.304615917100186,16.24955811576516,15.304615917100186,16.57725846419762,15.637726504637953,5.648961425133692,15.581703009275905,11.204699072409419,3.5
1970.9720748121806,-131.49175038469406,-169.0856995646023,2361.43550799292,2380.232083233524,4507.999999999999,4441.090141277147,99.6061,0.19999999999999996,1381.7354562840192,179.6838640710048,1282.2150935152258,1725.9720748121806,295.0,15.525,15.467111498257838,-5.012526557321095,15.470388501742162,5.012526557321095,15.69421611888929,5.012420064161027,15.69375,0.0,3.51
1973.0083176968917,-213.70433102945836,-113.65261391599964,2390.3675774171957,2392.8843627334177,4507.999999999999,4455.894995205155,99.6061,0.19999999999999996,1383.841159269177,183.364637076708,1284.7603971211147,1728.0083176968917,295.0,15.525,15.416986232684627,16.60880858692142,15.520513767315373,-10.071649310000907,15.7443403195309,11.921142750992608,15.69375,11.250000000000071,3.52
1975.0264345005248,-170.75501613384904,-234.32225558374134,2341.1825231341027,2382.611487298636,4495.441480447981,4318.7167387151485,99.6061,0.1994428340926345,1393.090385760852,179.86800647234,1287.0264345005248,1730.0264345005248,295.0,15.637500000000001,15.583074318553841,5.442568144616011,15.419797274215364,22.39383199792062,15.863551747040827,11.144825295917293,15.80625,0.09710151870852002,3.53
1977.0273428108005,-152.20350502319275,-234.24015720022913,2407.162077867239,2323.340434268732,4282.5999999999985,4344.05884991255,99.6061,0.18999999999999995,1400.8724647818906,181.51677062081026,1289.0273428108005,1732.0273428108005,295.0,15.654453618744162,15.637500000000001,0.36021192084518816,15.64373559419457,22.23665250138822,15.975,0.10092037671256548,15.807221015187086,22.453358669647727,3.54
1979.0159527709368,-191.9575865828782,-191.32976543344472,2348.1798548094475,2368.810002624936,4282.5999999999985,4333.70250541806,99.6061,0.18999999999999995,1413.564442780949,180.3479367455787,1291.0159527709368,1734.0159527709368,295.0,15.8625,15.641102119208453,11.05720705233697,15.866102119208453,10.889788079154705,15.976009203767125,11.185663153711367,16.031754601883563,5.684290402914627,3.55
1980.9929293095931,-172.91395198998,-151.28769932183835,2351.1566675632607,2309.2435440414365,4294.64223662699,4336.198560292879,99.6061,0.1905342607199197,1426.086103181176,179.15949140156866,1292.9929293095931,1735.9929293095931,295.0,15.871205570291778,15.751674189731823,6.0764203961912955,15.975,0.3094196846868513,16.08786583530424,5.670078789775346,16.08859750591271,16.846911728928404,3.56
1982.959414390787,-221.64298922103268,-185.60045856555652,2308.795189570715,2308.795189570715,4507.999999999999,4210.346931354841,99.6061,0.19999999999999996,1438.1470020784063,177.30883298693226,1294.959414390787,1738.1992679884836,295.0,15.975,15.812438393693736,19.222683016254294,15.978094196846868,9.611341508127325,16.144566623201992,9.61369137361956,16.257066623201993,9.61369137361956,3.57
1984.9150060029608,-202.79927447193646,-197.12889275231538,2336.8383386733753,2336.6405656472944,4507.999999999999,4273.550737096417,99.6061,0.19999999999999996,1455.2471519044605,178.60496335836424,1296.9150060029608,1740.643757503701,295.0,15.975,16.00466522385628,14.091340599084745,16.07420761192814,12.579238807185789,16.240703536938188,7.2851252534242406,16.35320353693819,7.33786472704594,3.58
1986.905359467617,-170.4863138073275,-150.0783,2328.1134297629214,2307.2174527890033,4282.5999999999985,4314.766268744597,99.6061,0.18999999999999995,1472.4118922739087,179.0,1299.1316993345213,1742.905359467617,295.0,16.14375,16.145578629847126,5.442137015287329,16.2,0.0,16.31355478947243,11.181272896554262,16.426582184208648,16.75353342293242,3.59
1988.9390353588615,-148.5560685388774,-148.5560685388774,2275.4222448333185,2275.422244833317,4294.581968980519,4253.7323525888805,99.6061,0.19053158691129188,1478.2980857136229,174.0528714295658,1301.6737941985768,1744.9390353588615,295.0,16.165382161089056,16.2,0.0,16.2,0.0,16.425367518437973,5.577004538577768,16.594117518437972,5.577004538578123,3.6
1990.9681694898895,-149.59752450633312,-150.789667346349,2275.456172150632,2317.751628943641,4507.999999999999,4292.820609241591,99.6061,0.19999999999999996,1489.0013400887249,175.50033502218125,1303.9681694898895,1747.2102118623618,295.0,16.425,16.2,0.1589523786687863,16.2,0.47685713600635893,16.48113756382375,11.31882057389646,16.649887563823754,0.04003209576062261,3.61
1992.9923497900681,-172.70533191890095,-213.70068907888532,2308.4644187841986,2328.8540652262604,4507.999999999999,4250.912463012673,99.6061,0.19999999999999996,1491.0,177.6839909732559,1305.9923497900681,1749.7404372375852,295.0,16.43349679856115,16.201589523786687,6.141858105714704,16.204768571360063,17.073953348377202,16.594325769562715,11.192423043728539,16.65028788478136,5.755183992512158,3.62
1995.2633765984501,-225.01850705904383,-225.01850705904383,2367.7697485723356,2311.5198439396054,4496.581834965036,4229.252578393853,99.6061,0.1994934265734266,1494.389635026001,178.84740875650027,1308.2633765984501,1752.01070127876,295.0,16.5375,16.263008104843834,19.996575835911656,16.375508104843835,19.996575835911656,16.70625,0.0,16.70783972470648,14.999974568728192,3.63
1997.7790935918044,-220.73026756691212,-157.44901756691107,2373.8266224949243,2388.3208998225514,4296.243601949563,4383.9682371836525,99.6061,0.19060530620894242,1491.6385032953015,180.68074835234927,1310.7790935918044,1754.0232748734436,295.0,16.5375,16.46297386320295,18.702613679705138,16.57547386320295,1.8276136797048537,16.70625,5.6688064186758425,16.857839470393763,1.8036657979752846,3.64
2000.0173712239032,-150.7717057076226,-150.92771712286785,2379.3103199965044,2358.779468118007,4282.5999999999985,4436.390365284022,99.6061,0.18999999999999995,1492.6498921504267,181.0,1313.0173712239032,1756.271714029879,295.0,16.650000000000002,16.650000000000002,0.020801522032698472,16.59375,0.062404566098095415,16.76293806418676,5.474893834265515,16.875876128373516,10.949787668531386,3.65
2001.994044959706,-173.07412484330325,-215.1056134280583,2335.568282767592,2377.15948703081,4282.5999999999985,4324.548031527041,99.6061,0.18999999999999995,1501.1773771969356,181.0,1314.994044959706,1758.7425561996324,295.0,16.661937397317384,16.65020801522033,5.968113291547539,16.59437404566098,17.176510247482213,16.817687002529414,17.139437095308807,16.98537400505883,6.048449291784053,3.66
2003.9716803472027,-192.17147940392226,-192.17147940392226,2336.823652905997,2316.0922166037813,4282.5999999999985,4268.572910701932,99.6061,0.18999999999999995,1506.3640535166319,181.0,1317.2146004340032,1760.9716803472027,295.0,16.875,16.709889148135805,11.060741174379274,16.766139148135803,11.060741174379274,16.989081373482502,16.80467172506752,17.04585849797667,22.33305473899172,3.67
2005.9503122936126,-171.50128142350266,-171.501281423504,2345.76782980824,2366.69693779577,4282.5999999999985,4369.462204757003,99.6061,0.18999999999999995,1524.766470239993,180.1924331709094,1319.6878903670158,1762.9503122936126,295.0,16.888233849589227,16.820496559879597,5.614951929817025,16.876746559879596,5.61495192981738,17.157128090733178,11.211044399565395,17.269189045366588,5.629948936224238,3.68
2008.1782019218113,-168.57954659101404,-168.5795465910127,2341.2132071302517,2341.21320713025,4282.5999999999985,4345.267321078475,99.6061,0.18999999999999995,1544.954855079731,178.3205415705546,1321.942561537449,1765.1782019218113,295.0,17.04375,16.876646079177767,4.989417586601164,16.93289607917777,4.989417586600808,17.26923853472883,4.988468125594636,17.32548853472883,4.988468125594991,3.69
2010.6877475558533,-172.8497269512688,-174.29505076701182,2264.358757584884,2265.0514871979312,4282.5999999999985,4182.265467064534,99.6061,0.18999999999999995,1558.6348896610446,176.36386312907007,1323.9501980446828,1767.6877475558533,295.0,17.04375,16.92654025504378,6.288684337721051,16.982790255043778,6.674104021919192,17.319123215984778,17.708982263938466,17.37537321598478,17.52425436712599,3.7
2012.9725684985601,-171.70915155191622,-210.5275656263785,2254.440703475164,2316.566294420317,4495.024805585902,4188.770280717186,99.6061,0.19942434807390869,1571.9467583681749,176.84205833601345,1326.2157106232003,1769.9725684985601,295.0,17.26875,16.98942709842099,5.945293387179973,17.04953129526297,16.29687047370325,17.496213038624163,22.253696137583745,17.55061575965604,5.686871885542999,3.71
2015.0110875931034,-213.45111056722152,-152.79719044884865,2365.2071420520074,2302.606505438316,4282.5999999999985,4301.565346474254,99.6061,0.18999999999999995,1577.3800413488273,178.69002067441366,1328.7638594913792,1772.0110875931034,295.0,17.29080274324648,17.04888003229279,16.924850988187856,17.212500000000002,0.7504722899550842,17.71875,0.05804905186899134,17.60748447851147,16.75155214885322,3.72
2017.2793488305965,-211.81218504599897,-232.7657056356668,2348.957309846924,2369.763433494888,4282.5999999999985,4274.142852660146,99.6061,0.18999999999999995,1582.1454158181775,179.0,1331.2793488305965,1774.2793488305965,295.0,17.55,17.218128542174668,16.462369345599726,17.220004722899553,22.04997483617781,17.71933049051869,5.622904874153534,17.775000000000002,0.07460523469653424,3.73
2019.7640672021992,-170.48197981571093,-190.3644286486124,2269.2496033851435,2248.436880250206,4293.941583940381,4156.840075171025,99.6061,0.19050317586248364,1583.0,176.4823054001017,1333.7640672021992,1776.7640672021992,295.0,17.562537545369327,17.382752235630665,5.647566518426572,17.44050447126133,10.949552873866963,17.775559539260225,16.875335262653124,17.775746052346967,22.425394765303253,3.74
2021.9993836817903,-169.61760760178964,-150.9388929119268,2393.0352121482642,2411.7135324978744,4519.614730531336,4484.192244132421,99.6061,0.2005152941673175,1583.8281224346194,181.79685704233611,1335.9993836817903,1779.2492296022376,295.0,17.71875,17.43922790081493,4.980990583963418,17.55,0.0,17.944312891886756,4.9808854265627645,18.0,0.0,3.75
2023.9878651685394,-176.4818313656279,-174.07265424769992,2372.8269756069863,2396.415316944351,4719.187490574406,4418.68780693801,99.6061,0.20936945388528863,1587.3345413385355,182.16636466536616,1337.9878651685394,1781.7348314606743,295.0,17.71875,17.489037806654565,6.781130922158596,17.55,6.138683690711133,17.994121746152384,11.837825384761658,18.0,5.547601028131055,3.76
2026.2151620288419,-231.24998547996375,-211.40578193016142,2339.1930563762994,2380.8739723680605,4721.319014898376,4277.411261334235,99.6061,0.20946402018182678,1593.9072540707198,176.9366393679545,1340.2151620288419,1784.2151620288419,295.0,18.0,17.55684911587615,21.81508841238511,17.611386836907112,16.52330079910449,18.1125,0.02884504849731684,18.05547601028131,-11.086065882638962,3.77
2028.6900280865727,-152.26290946081699,-172.06247146988727,2388.534322329914,2346.1591374993864,4496.250943376343,4410.368078898597,99.6061,0.19947874637871973,1597.4154563618201,181.63606484424682,1342.6900280865727,1786.6900280865727,295.0,18.004276934313562,17.775000000000002,0.3662646155312643,17.776619844898157,5.646147817950009,18.112788450484974,5.542285258934854,17.94461535145492,16.842334547075666,3.78
2030.9457775222766,-192.41691566795083,-174.0005992146031,2399.255801813733,2357.649662458247,4282.5999999999985,4390.487949389426,99.6061,0.18999999999999995,1598.8395490349044,179.641803860382,1345.1822219028456,1789.1822219028456,295.0,18.056250000000002,17.778662646155315,11.237635365363019,17.833081323077657,6.326617644470289,18.168211303074322,-5.240099466956494,18.113038696925678,5.854871027839792,3.79
2032.955121203411,-190.79389127071707,-252.703064848463,2186.8436274230676,2207.5807829287514,4295.037495045964,3950.92745423264,99.6061,0.19055179658589014,1597.3460193452381,176.51902901785706,1347.6939015042637,1791.6939015042637,295.0,18.060693284080877,17.891038999808945,11.061062944512656,17.89634749952236,27.570175898578242,18.115810308404757,38.99616741444163,18.171587407204076,33.46625927959259,3.8
2035.219485365381,-168.36477359057804,-187.05493139525524,2369.188353460898,2350.4966161951415,4507.999999999999,4364.265264670206,99.6061,0.19999999999999996,1605.4402955134792,177.68805910269583,1350.219485365381,1793.9755882923048,295.0,18.1125,18.00164962925407,4.984042081247608,18.172049258508142,9.968084162494861,18.505771982549174,-4.984463270868389,18.50625,0.0,3.81
2037.7601327776702,-156.79517434073543,-154.36986431287013,2218.2190625052554,2362.3677488009366,4507.999999999999,4269.421772652586,99.6061,0.19999999999999996,1619.5443028450509,181.34514742534694,1352.7601327776702,1796.0081062221361,295.0,18.1125,18.051490050066548,1.5987393274549788,18.27173010013309,0.9519899866909043,18.45592734984049,49.80385479121594,18.50625,11.364205112367642,3.82
2040.282799488656,-273.09355306891337,-152.63216924469504,2485.108924417745,2360.3889023932197,4507.999999999999,4419.772104497356,99.6061,0.19999999999999996,1644.8193152770061,181.1548401749257,1355.282799488656,1798.282799488656,295.0,18.39375,18.067477443341097,32.62725566589033,18.28125,0.5042199794321078,18.95396589775265,-22.122877652241257,18.619892051123678,11.135794887632144,3.83
2042.788327499074,-150.3310158943421,-211.72144097147145,2265.8654328226044,2349.084096222246,4495.923443774526,4252.8970721790365,99.6061,0.19946421667145192,1676.884666492283,177.62004042517782,1357.788327499074,1800.788327499074,295.0,18.415505562200952,18.39375,0.18062118813730876,18.28629219979432,16.55140120870513,18.732737121230237,22.298073109063665,18.73125,0.10642953582582493,3.84
1523.4442964078814,-170.76495008746397,-170.38878948021855,2385.5093414480043,2323.723224775906,4282.5999999999985,4368.078826656229,99.6061,0.18999999999999995,1698.5573264781492,178.65573264781492,1360.2746221929287,1803.2746221929287,295.0,18.675,18.395556211881374,5.544688307128354,18.451806211881372,5.444378811862904,18.955717852320873,-5.492099259742034,18.732314295358258,10.984198519484067,3.85
515.3975038840106,-191.5863822329882,-153.32493402726467,2279.093172415491,2277.7320657375503,4297.617554697044,4211.9139218927885,99.6061,0.19066626240891946,1698.7070672825105,175.7070672825104,1362.7429052304506,1805.7429052304506,295.0,18.68474429636875,18.451003094952657,11.33901803470927,18.50625,1.1359651798496628,18.900796859723453,11.170314027654626,18.842156280553098,11.533275808438859,3.86
3.215020780202161,-173.06376230682883,-273.4312909779973,2420.902167128849,2379.391575250464,4746.136374970663,4353.798689094488,99.6061,0.21056505656480315,1683.1728280634768,182.41358596826163,1365.2150207802022,1808.2150207802022,295.0,18.84375,18.56439327529975,5.849360507838597,18.517609651798498,32.614034820150195,19.0125,0.0,18.957489038637487,11.069491167569367,3.87
5.691114102200785,-235.16406716901963,-153.06399462164256,2382.6776055148634,2464.946029529154,4949.269599166245,4459.395573253356,99.6061,0.21957717831261067,1669.6884093100125,184.0,1367.6911141022008,1810.6911141022008,295.0,18.851209047595955,18.622886880378136,22.279271245071897,18.84375,0.3859185657713482,19.0125,16.49613852936973,19.06818395031318,-5.442107874441149,3.88
7.938274745221821,-171.31303349333393,-191.06606216223375,2506.8170407887274,2340.661168602746,4720.416498090649,4485.099113735905,99.6061,0.20942397950712727,1665.3216857768944,179.8042144422361,1370.1728434315273,1813.1728434315273,295.0,18.95625,18.845679592828855,5.5966071225221015,18.847609185657713,10.864081434228723,19.177461385293697,-33.27782913458748,19.01376287156877,11.03040344834092,3.89
9.928714304357609,-171.7866805599499,-151.31005458022813,2331.0048184870307,2456.631943794901,4496.059687514979,4464.540027141754,99.6061,0.19947026120297154,1656.7445319740502,180.65109360518997,1372.660892880447,1815.660892880447,295.0,18.960565593228466,18.901645664054076,5.653423748702124,18.95625,0.19299015410965126,18.844683093947822,16.970133990228575,19.124066906052178,-16.53043275853676,3.9
12.182788817372437,-171.58385466009113,-173.60713642547182,2361.7313452755693,2341.772642447151,4282.5999999999985,4358.312996637158,99.6061,0.18999999999999995,1657.5355105849992,182.69034038999953,1375.1827888173725,1818.4193465808469,295.0,19.0125,18.958179901541097,5.432009845890207,18.958179901541097,5.971551649991724,19.014384433850108,16.878448442257366,18.95876257846681,22.20076919650218,3.91
14.744133273080333,-150.9803497592695,-212.95203958679906,2294.7977471218537,2398.658011973697,4295.051046426007,4329.523369749481,99.6061,0.19055239780062144,1680.8686541340874,179.61205123939448,1377.7441332730803,1821.4929599276963,295.0,19.0125,19.0125,0.19032575810875585,19.017895418041014,16.716109712116634,19.18316891827268,22.497172761488926,19.180770270431832,-5.198897865669139,3.92
17.276769631381583,-171.21670365111532,-189.30770077868777,2233.6797256711284,2171.431361497484,4520.809962904779,4044.586682738809,99.6061,0.20056832133561575,1710.7016233887543,174.02549224733784,1380.2767696313815,1824.2767696313815,295.0,19.0125,19.014403257581087,6.045082583095862,19.18505651516218,10.869348483781849,19.40814064588757,16.599563779637805,19.12878129177514,33.19912755927632,3.93
19.781788862610178,-273.01736133461117,-150.8550258871295,2304.475737415295,2282.6374842409987,4733.4,4163.240834434553,99.6061,0.20999999999999996,1732.6328441380635,174.66328441380634,1382.7817888626103,1826.7817888626103,295.0,19.030978772155272,19.074854083412045,33.13959165879545,19.29375,0.5629688728003401,19.57413628368395,0.25461545391642915,19.460772567367904,6.078149633728813,3.94
22.26805640566886,-150.62669443427683,-211.79681116127662,2333.7670605573203,2291.6415032871532,4720.48152341053,4262.985058248921,99.6061,0.20942686439265884,1745.9124068950844,180.78223735546584,1385.2680564056689,1829.2680564056689,295.0,19.29375,19.40625,0.0,19.299379688728003,16.312031127199944,19.576682438223113,16.75457842114838,19.521554063705192,27.988060359859546,3.95
24.736571872498697,-151.65328564677336,-151.65328564677336,2356.1589754693923,2313.886288597779,4495.4041714790665,4366.738692773626,99.6061,0.19944117885887605,1752.2135717940596,179.47185692356425,1387.7365718724986,1831.7365718724986,295.0,19.316080596586833,19.40625,0.3812787390380379,19.462500000000002,0.3812787390380379,19.744228222434597,5.577177756540408,19.801434667303788,16.84989425563721,3.96
27.210058269410382,-190.67070898376068,-190.67070898375937,2332.74383285224,2291.498743999749,4269.709646891444,4242.901158884469,99.6061,0.1894281121069851,1750.5165934219733,176.51659342197334,1390.4520699232924,1834.2100582694104,295.0,19.575,19.41006278739038,11.028414183418533,19.466312787390383,11.028414183418178,19.8,0.07976919199172983,19.96993360986016,11.078459552656028,3.97
29.6887562494829,-170.60310985343284,-170.60310985343418,2238.2846657548826,2343.4936618318998,4057.1999999999985,4240.572107879915,99.6061,0.17999999999999994,1761.201076000648,174.3998462856217,1393.4265074993796,1836.6887562494828,295.0,19.596496619434653,19.520346929224566,5.850740573692548,19.576596929224564,5.850740573692903,19.800797691919918,16.858911748532535,20.08071820538672,-11.196820538672014,3.98
32.180965817381896,-189.63959266330977,-190.05762463103935,2312.325955730733,2333.108066037978,4070.08387332018,4265.7368044743625,99.6061,0.18057160041349513,1773.2435301241298,176.52096276112633,1396.180965817382,1839.180965817382,295.0,19.85625,19.57885433496149,10.75309131245632,19.635104334961493,10.864566503850881,19.969386809405243,5.541896081932052,19.96875,0.0,3.99
34.688351128062266,-130.5093273429873,-149.70160529285783,2315.0564196725313,2293.7822529731943,4292.491854973478,4328.627740009881,99.6061,0.19043885780716407,1763.5567005577104,175.36524293681578,1398.6883511280623,1841.6883511280623,295.0,19.860044140085737,19.686385248086054,-4.920148775645572,19.743750000000002,0.19779201098657495,20.024805770224564,0.22202526964427705,19.96875,5.895136389467481,4.0
37.21389279992226,-211.9795728056049,-171.8801110112807,2348.3355224598763,2327.4950253250026,4534.339015613514,4291.970863967993,99.6061,0.2011685455019305,1753.4098771681681,181.7467758505172,1401.2138927999222,1844.4566713599067,295.0,19.9125,19.6371837603296,16.281623967040204,19.745727920109868,5.588434155220412,20.027026022921007,16.701826971628364,20.027701363894675,22.259292874261405,4.01
39.75935087634133,-152.18183237895,-170.50154756485247,2346.347773454012,2345.6291540860307,4946.900859875806,4369.29354759624,99.6061,0.21947208783832328,1756.214183658987,178.78581634101317,1403.7593508763414,1847.5112210516097,295.0,19.925411087941335,19.8,0.5785164508854024,19.801612261662072,5.463773833792729,20.19404429263729,5.467816181963414,20.25029429263729,5.659448013425106,4.02
42.533969748858524,-212.57753122418944,-153.42102025186168,2446.087095376441,2384.4882773057557,4707.358489002885,4464.576821206146,99.6061,0.20884465346064265,1769.7155159578303,181.39080425542144,1406.5339697488585,1850.2783081240489,295.0,20.08125,19.805785164508855,16.470288201279004,19.85625,0.6952186086582657,20.248722454456924,-10.779556534995649,20.30688877277154,5.646794950520473,4.03
45.52648116438357,-171.81887050397415,-231.72993206946646,2196.9470733751123,2322.0744150342207,4294.863529535663,4115.472685835893,99.6061,0.1905440785064624,1805.779595322248,178.6220404677752,1409.5264811643835,1852.7720676369863,295.0,20.098819900449893,19.970488046521645,5.8284983072105945,19.863202186086582,21.804781391341876,20.140926889106968,44.65731108930342,20.363356722276745,11.290019980208044,4.04
48.25699339922298,-190.53588982572592,-149.7632759233827,2342.7974120459817,2301.7985010424804,4495.276825691052,4304.296747339354,99.6061,0.1994355290901088,1827.7453234040556,177.1712987682076,1412.256993399223,1855.5083920790676,295.0,20.306250000000002,20.02877302959375,10.938741651932915,20.08125,0.06604461130805817,20.587500000000002,0.0,20.476256922078825,10.933042934266979,4.05
50.733349864796374,-192.38947680483307,-193.82562907188228,2366.9301157915525,2344.8980313912107,4282.5999999999985,4325.613041306048,99.6061,0.18999999999999995,1825.3880332461274,180.20683814507,1414.7333498647963,1858.4800198377557,295.0,20.318416474329084,20.13816044611308,11.183955388692013,20.08191044611308,11.566929326571795,20.587500000000002,5.624999999999858,20.585587351421495,11.500222506757751,4.06
53.19677577626698,-150.62243208189597,-190.68928992020116,2362.866691772811,2341.994032956213,4282.5999999999985,4363.549002726927,99.6061,0.18999999999999995,1820.7251313498,178.54384851235,1417.4361309315204,1861.196775776267,295.0,20.53125,20.25,0.1825306385722314,20.1975797393788,10.867026062120289,20.64375,0.10141799068215107,20.700589576489072,5.667460341775055,4.07
55.64666246115747,-171.89033284282633,-152.2026375720487,2360.7547876601225,2360.9876139095,4282.5999999999985,4397.649431154748,99.6061,0.18999999999999995,1820.8034675844108,181.21387033764304,1420.375994953389,1863.6466624611576,295.0,20.54024967736539,20.251825306385722,5.6348866506489514,20.306250000000002,0.3848345784415841,20.644764179906822,11.272756008985851,20.757264179906823,11.210669009151886,4.08
58.36467361279375,-170.17920858359852,-190.5513937490207,2285.0528478882948,2306.2890210636665,4295.688183206103,4230.611266619342,99.6061,0.19058066473851387,1847.9135260289793,176.1126661811608,1423.1372280106614,1866.3646736127937,295.0,20.64375,20.308174172892212,5.597157653241425,20.310098345784418,11.029740364020668,20.75749173999668,11.192537009176107,20.869370869998342,5.529557495743731,4.09
61.413598255391214,-173.00482258904947,-172.28567400896463,2342.0353405569704,2403.777876204478,4507.999999999999,4400.522720163434,99.6061,0.19999999999999996,1844.7490906563496,179.95054560619027,1425.6779985461594,1869.4135982553912,295.0,20.656762262658223,20.364145749424626,6.035743921606596,20.420395749424625,5.843970966917311,20.869417110088442,11.245340453968922,20.92466644495578,-5.219335718699725,4.1
64.22213016169994,-212.23672557270385,-192.70056677871565,2379.0507594675278,2275.098697430167,4520.922269686155,4249.212164546275,99.6061,0.20057330389024647,1839.6231281296023,181.0,1428.4665561940399,1872.2221301616999,295.0,20.8125,20.424503188640692,16.411473486054362,20.478835459093798,11.201831140990848,20.98187051462813,5.544109975325995,20.872473087768782,33.264659851955614,4.11
66.76990754801795,-171.7160955821053,-210.9161382911426,2248.819461825882,2291.339779072393,4733.4,4157.527007025027,99.6061,0.20999999999999996,1844.0173576395416,175.14641608720157,1431.5238890576215,1874.769907548018,295.0,20.82398899344445,20.588617923501236,6.086278227219566,20.590853770503706,16.539622949629518,21.03731161438139,17.015801278555287,21.205119686288338,5.6770500128191514,4.12
69.28988547575723,-211.06639501111567,-151.19847943871233,2290.577815114078,2352.880199066199,4733.4,4281.193139730449,97.18697822687383,0.20999999999999996,1887.9361817065678,176.47708740614814,1434.2898854757573,1877.5478625709086,295.0,20.98125,20.64948070577343,16.47050539099837,20.75625,0.5057279050241448,21.207469627166944,11.167080718835365,21.26189018641653,-5.446888335063704,4.13
71.78391190076937,-172.48586087538703,-214.1582939945677,2407.2995964507113,2365.6629883120027,4721.364540540547,4386.31842989276,89.3374418703909,0.20946603995299676,1894.4760417731688,182.88923586260597,1436.7839119007695,1880.5406942809232,295.0,20.998600546605285,20.814185759683415,5.6562248001235105,20.761307279050243,16.768873631905024,21.319140434355297,5.517138939185173,21.207421303065892,16.620234442840953,4.14
74.5167150872159,-170.95413578923396,-191.2986329074931,2353.9555831942357,2374.156548264244,4507.999999999999,4365.859362761753,77.2040630425702,0.19999999999999996,1889.0216049093547,176.5324073640321,1439.516715087216,1883.516715087216,295.0,21.20625,20.87074800768465,5.7693637448856805,20.928996015369293,11.194562976421452,21.37431182374715,-5.513867785703042,21.373623647494302,-10.900791804371934,4.15
77.47673861136927,-192.89890478716418,-192.89890478716418,2339.26569864917,2255.739222692263,4507.999999999999,4209.207111767104,61.821367880279915,0.19999999999999996,1882.947865659681,178.36808956021278,1442.4767386113692,1886.4767386113692,295.0,21.21064135480475,20.928441645133507,11.470678301196457,21.040941645133508,11.470678301196457,21.31917314589012,5.696714855210772,21.264615729450583,27.970441777052812,4.16
